PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,59.0,0,12.0,49,6,0,0,13.0,83208.0,271242.0,22280.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,1,37.0,4,16.0,46,1,0,0,1.0,50822.0,161182.0,13540.0,0.0
No,Yes,M,z_High School,Clerical,Commercial,Panel Truck,no,No,z_Highly Rural/ Rural,0,0,51.0,0,15.0,25,7,0,0,1.0,23772.0,159235.0,23860.0,0.0
No,Yes,M,Masters,Professional,Private,Sports Car,yes,No,Highly Urban/ Urban,0,0,63.0,0,9.0,37,6,0,0,14.0,87516.0,289088.0,13790.0,0.0
No,z_No,M,Masters,Manager,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,41.0,0,13.0,9,4,0,2,14.0,104001.0,0.0,11900.0,0.0
No,z_No,M,PhD,Doctor,Private,Pickup,no,No,Highly Urban/ Urban,0,0,52.0,0,11.0,11,4,0,0,14.0,66139.0,198065.0,10600.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,38.0,0,8.0,34,4,3,0,8.0,62177.0,178852.0,7300.0,4717.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,51.0,0,11.0,50,1,0,2,10.0,69554.0,239699.0,6600.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,43.0,1,8.0,58,1,0,3,1.0,45304.0,138325.0,14190.0,0.0
No,Yes,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,45.0,0,12.0,18,11,0,2,7.0,87334.0,208665.0,14730.0,0.0
No,z_No,M,Bachelors,Professional,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,24.0,0,9.0,8,18,3,6,5.0,21455.0,0.0,6050.0,2661.0
No,Yes,z_F,<High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,55.0,0,11.0,57,6,0,0,1.0,39975.0,190228.0,11860.0,0.0
No,Yes,z_F,<High School,Student,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,25.0,4,0.0,52,11,0,3,1.0,0.0,0.0,17650.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,0,63.0,0,15.0,22,1,3,1,9.0,42209.0,0.0,16850.0,7199.0
No,Yes,M,Bachelors,Manager,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,37.0,0,13.0,34,17,0,0,10.0,56637.0,177360.0,10860.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,49.0,0,12.0,38,13,2,1,13.0,50295.0,234324.0,10390.0,2319.0
No,Yes,M,z_High School,Professional,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,56.0,0,4.0,80,10,0,0,1.0,95560.0,306725.0,5450.0,0.0
No,z_No,z_F,z_High School,Home Maker,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,54.0,0,0.0,47,1,0,4,1.0,0.0,0.0,14530.0,0.0
Yes,z_No,z_F,Masters,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,44.0,2,11.0,17,1,2,0,13.0,126023.0,322205.0,5900.0,2863.0
Yes,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,1,0,36.0,2,12.0,44,6,2,5,1.0,53169.0,0.0,9610.0,3698.0
No,z_No,M,Bachelors,Professional,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,29.0,0,8.0,59,10,0,0,8.0,38494.0,0.0,29190.0,0.0
No,Yes,M,z_High School,Student,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,32.0,1,10.0,42,4,1,1,8.0,6930.0,0.0,23660.0,4415.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,51.0,0,12.0,45,1,0,1,1.0,40038.0,184071.0,28460.0,0.0
No,Yes,z_F,Bachelors,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,56.0,0,10.0,30,1,1,2,2.0,29783.0,146121.0,17990.0,9058.0
No,z_No,z_F,PhD,Lawyer,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,37.0,0,10.0,21,1,3,2,13.0,86754.0,0.0,13880.0,31966.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,37.0,1,14.0,51,15,0,4,1.0,66175.0,214792.0,13240.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,Sports Car,no,Yes,Highly Urban/ Urban,0,0,56.0,0,14.0,50,6,4,3,13.0,80719.0,262361.0,13730.0,9598.0
No,z_No,z_F,Bachelors,Student,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,73.0,0,15.0,46,7,0,1,14.0,1773.0,0.0,8980.0,0.0
No,Yes,M,z_High School,Student,Private,Minivan,no,No,Highly Urban/ Urban,1,0,48.0,0,11.0,20,4,0,2,1.0,11515.0,0.0,10230.0,0.0
No,Yes,z_F,z_High School,Student,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,48.0,0,9.0,69,1,0,1,8.0,12169.0,0.0,7520.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Private,Minivan,no,No,Highly Urban/ Urban,0,0,33.0,4,14.0,40,11,0,0,9.0,86451.0,261276.0,13450.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,54.0,0,11.0,53,3,2,6,12.0,95024.0,290418.0,22930.0,20351.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,25.0,3,13.0,61,1,1,0,1.0,55422.0,138922.0,9540.0,6798.0
No,Yes,M,z_High School,Clerical,Private,Pickup,yes,Yes,Highly Urban/ Urban,0,0,42.0,1,15.0,30,10,0,0,1.0,21863.0,131324.0,7890.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,43.0,0,12.0,34,4,2,0,1.0,46793.0,184381.0,10340.0,3819.0
No,z_No,M,Bachelors,Student,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,48.0,0,0.0,44,6,0,0,7.0,0.0,79976.0,7220.0,0.0
No,Yes,M,z_High School,Clerical,Private,Van,yes,No,Highly Urban/ Urban,0,0,48.0,0,7.0,38,13,0,3,8.0,24212.0,182544.0,19520.0,0.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,40.0,0,7.0,26,1,0,0,4.0,14848.0,90755.0,12060.0,0.0
No,Yes,z_F,PhD,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,56.0,1,15.0,20,4,2,2,19.0,88858.0,249331.0,5670.0,4906.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,40.0,1,12.0,17,6,1,0,14.0,77388.0,260895.0,9240.0,3716.0
No,z_No,z_F,PhD,Doctor,Private,Van,no,No,Highly Urban/ Urban,0,0,55.0,0,11.0,41,7,0,0,17.0,241408.0,0.0,41230.0,0.0
No,z_No,M,Bachelors,Professional,Private,Pickup,no,Yes,Highly Urban/ Urban,0,0,47.0,0,9.0,37,9,2,1,13.0,47331.0,0.0,10930.0,33948.0
No,Yes,M,z_High School,Clerical,Private,Van,yes,No,Highly Urban/ Urban,0,0,49.0,0,10.0,48,1,0,1,12.0,29998.0,153415.0,18110.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,12.0,26,6,2,4,12.0,106541.0,291795.0,6400.0,5758.0
No,z_No,z_F,Bachelors,Professional,Private,Pickup,no,No,Highly Urban/ Urban,0,0,30.0,0,11.0,38,1,2,0,1.0,175172.0,403714.0,29470.0,4683.0
No,Yes,z_F,Masters,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,1,43.0,2,15.0,43,10,0,0,13.0,89534.0,243221.0,28890.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,yes,Yes,Highly Urban/ Urban,1,3,39.0,3,13.0,36,1,2,3,1.0,110251.0,349101.0,38900.0,21033.0
No,z_No,M,Masters,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,44.0,0,11.0,28,7,2,3,16.0,50747.0,184074.0,24210.0,41477.0
No,Yes,z_F,Bachelors,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,50.0,1,15.0,22,6,0,0,8.0,39861.0,216739.0,10490.0,0.0
No,z_No,z_F,Masters,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,52.0,0,12.0,23,19,0,0,12.0,99034.0,0.0,26660.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,33.0,0,7.0,29,1,2,3,10.0,66604.0,0.0,11460.0,1552.0
No,z_No,z_F,Bachelors,Professional,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,37.0,0,8.0,26,6,0,0,14.0,85208.0,0.0,13410.0,0.0
No,z_No,z_F,Bachelors,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,48.0,0,13.0,31,1,0,4,8.0,59232.0,0.0,7710.0,0.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,27.0,2,11.0,29,6,2,6,6.0,64412.0,0.0,4200.0,10679.0
No,Yes,z_F,z_High School,Clerical,Private,Pickup,no,Yes,Highly Urban/ Urban,0,0,48.0,0,8.0,38,4,0,0,7.0,28012.0,117343.0,26370.0,0.0
No,Yes,z_F,z_High School,Student,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,34.0,2,10.0,13,4,2,2,8.0,19742.0,0.0,5200.0,44231.0
No,Yes,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,39.0,2,5.0,34,1,2,6,1.0,77044.0,255062.0,13100.0,7120.0
No,z_No,M,Bachelors,Professional,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,37.0,0,12.0,33,1,0,2,10.0,62010.0,0.0,7700.0,0.0
No,Yes,z_F,z_High School,Clerical,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,52.0,0,15.0,33,7,3,3,1.0,99963.0,291133.0,29850.0,6600.0
No,Yes,z_F,<High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,30.0,2,9.0,45,13,0,2,5.0,18447.0,104225.0,3340.0,0.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,48.0,0,11.0,5,7,1,3,1.0,65240.0,189120.0,12040.0,5396.0
No,Yes,M,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,47.0,0,11.0,49,6,3,3,14.0,90305.0,277466.0,15470.0,12111.0
No,Yes,z_F,Bachelors,Clerical,Private,z_SUV,no,Yes,z_Highly Rural/ Rural,0,0,51.0,0,12.0,41,9,1,4,8.0,55657.0,204828.0,20030.0,21745.0
No,z_No,z_F,Bachelors,Home Maker,Private,Minivan,no,No,Highly Urban/ Urban,0,0,46.0,0,6.0,5,4,0,1,4.0,83277.0,0.0,23090.0,0.0
No,z_No,M,z_High School,Student,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,31.0,0,7.0,9,1,2,2,1.0,6249.0,0.0,10110.0,2511.0
No,z_No,M,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,62.0,0,7.0,43,8,2,6,16.0,71961.0,0.0,19520.0,1293.0
No,z_No,M,Masters,Lawyer,Private,Van,yes,No,Highly Urban/ Urban,0,0,45.0,0,10.0,25,4,1,4,24.0,117309.0,0.0,17730.0,12118.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,36.0,2,13.0,29,3,0,0,1.0,16212.0,143697.0,5100.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,46.0,0,9.0,28,10,0,2,8.0,99087.0,298048.0,6100.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,60.0,0,8.0,5,4,1,6,12.0,50279.0,253143.0,12530.0,7566.0
Yes,z_No,z_F,<High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,28.0,2,11.0,26,9,0,0,1.0,4087.0,0.0,6350.0,0.0
No,z_No,M,Bachelors,Clerical,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,47.0,0,12.0,31,6,0,2,14.0,64545.0,247072.0,22620.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,0,0,33.0,2,12.0,31,4,0,1,9.0,70408.0,190139.0,11840.0,0.0
No,z_No,z_F,<High School,Student,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,47.0,0,4.0,71,1,2,2,7.0,12765.0,0.0,11820.0,4960.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,Yes,Highly Urban/ Urban,1,2,36.0,3,8.0,16,11,2,0,1.0,34503.0,189551.0,23790.0,39271.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,59.0,2,15.0,46,1,3,0,17.0,61833.0,220235.0,13580.0,31858.0
No,Yes,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,38.0,0,10.0,33,7,3,3,3.0,50688.0,238411.0,9590.0,9157.0
No,z_No,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,56.0,0,12.0,44,10,2,0,13.0,48414.0,0.0,18120.0,9932.0
No,z_No,M,Masters,Manager,Private,Pickup,no,No,Highly Urban/ Urban,0,0,43.0,0,9.0,16,1,0,1,16.0,122306.0,0.0,5800.0,0.0
No,Yes,M,z_High School,Student,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,43.0,0,11.0,30,11,0,0,11.0,11500.0,0.0,13640.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,46.0,0,13.0,35,1,2,0,10.0,66067.0,194092.0,9660.0,53568.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,53.0,0,14.0,5,1,0,0,19.0,123265.0,345259.0,15910.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,30.0,3,18.0,8,16,1,5,8.0,22780.0,116924.0,9930.0,1641.0
No,z_No,M,<High School,Clerical,Private,Pickup,yes,Yes,Highly Urban/ Urban,1,0,42.0,0,8.0,43,1,2,5,6.0,24076.0,0.0,8110.0,32580.0
No,z_No,M,Masters,Lawyer,Private,Van,no,No,Highly Urban/ Urban,0,0,51.0,0,11.0,23,4,1,5,17.0,109179.0,322080.0,17520.0,1173.0
No,z_No,M,z_High School,Manager,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,40.0,0,11.0,28,1,3,1,6.0,60157.0,216690.0,15600.0,47231.0
No,z_No,M,z_High School,Professional,Private,Pickup,yes,Yes,Highly Urban/ Urban,0,0,35.0,0,8.0,40,4,0,0,12.0,30782.0,0.0,8840.0,0.0
No,Yes,M,Bachelors,Student,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,47.0,0,0.0,30,1,0,2,9.0,0.0,0.0,6200.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Van,no,No,z_Highly Rural/ Rural,0,0,44.0,2,13.0,47,7,0,0,1.0,72811.0,228454.0,18580.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,1,42.0,3,17.0,47,1,0,1,8.0,55805.0,237874.0,11530.0,0.0
No,Yes,M,<High School,Student,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,49.0,0,11.0,49,1,0,3,5.0,1573.0,120732.0,6560.0,0.0
No,z_No,z_F,PhD,Lawyer,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,50.0,0,0.0,48,1,0,0,17.0,0.0,0.0,6500.0,0.0
No,Yes,M,z_High School,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,48.0,0,10.0,38,6,0,0,8.0,70210.0,250072.0,11450.0,0.0
No,z_No,M,PhD,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,47.0,0,8.0,9,6,4,2,13.0,185671.0,0.0,36260.0,9196.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,48.0,0,16.0,18,1,0,0,21.0,140390.0,0.0,32140.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,58.0,0,19.0,57,1,0,0,1.0,42485.0,156093.0,25530.0,0.0
No,z_No,M,PhD,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,57.0,0,4.0,29,4,0,1,12.0,50397.0,0.0,12950.0,0.0
No,Yes,M,z_High School,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,58.0,0,13.0,36,13,0,2,1.0,41696.0,206805.0,19480.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,27.0,1,10.0,33,1,2,5,9.0,44208.0,0.0,8620.0,3700.0
Yes,z_No,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,3,39.0,3,11.0,20,6,0,1,11.0,121626.0,306169.0,17560.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,1,43.0,3,15.0,30,1,4,0,4.0,39564.0,205645.0,33110.0,610.0
No,Yes,z_F,z_High School,Professional,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,0,42.0,0,12.0,64,1,0,6,11.0,44614.0,210753.0,11780.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Pickup,no,Yes,Highly Urban/ Urban,0,1,45.0,2,16.0,39,6,3,5,6.0,40390.0,229727.0,7970.0,10037.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,39.0,0,11.0,38,1,0,0,7.0,52586.0,260933.0,8330.0,0.0
No,z_No,M,PhD,Manager,Commercial,Panel Truck,no,No,Highly Urban/ Urban,1,0,57.0,0,11.0,52,6,2,0,11.0,113403.0,320542.0,24370.0,10457.0
No,Yes,M,z_High School,Clerical,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,1,0,29.0,1,12.0,17,7,2,4,7.0,24464.0,123024.0,6850.0,40703.0
No,Yes,M,Bachelors,Professional,Commercial,Van,no,No,Highly Urban/ Urban,0,2,42.0,3,12.0,5,7,2,4,9.0,62386.0,202871.0,18840.0,8835.0
No,z_No,M,Masters,Lawyer,Private,Van,no,No,z_Highly Rural/ Rural,0,0,45.0,0,12.0,33,6,0,0,11.0,139239.0,342461.0,19920.0,0.0
No,Yes,z_F,Bachelors,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,53.0,0,15.0,11,1,1,2,10.0,75184.0,268417.0,25540.0,1037.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,24.0,1,10.0,16,1,0,3,1.0,55492.0,0.0,22330.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,1,63.0,1,2.0,28,13,0,2,19.0,38111.0,152804.0,15700.0,0.0
No,Yes,z_F,<High School,Clerical,Commercial,Panel Truck,no,No,z_Highly Rural/ Rural,0,0,42.0,2,13.0,78,1,0,0,7.0,63030.0,217602.0,38870.0,0.0
No,z_No,z_F,<High School,Home Maker,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,41.0,0,0.0,44,6,0,2,5.0,0.0,68224.0,1500.0,0.0
No,z_No,M,Bachelors,Professional,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,55.0,0,12.0,39,1,0,0,14.0,62924.0,237604.0,9310.0,0.0
No,Yes,M,z_High School,Professional,Private,Pickup,yes,No,z_Highly Rural/ Rural,0,3,49.0,0,11.0,41,4,0,4,6.0,105646.0,334922.0,6000.0,0.0
No,Yes,z_F,z_High School,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,1,41.0,3,13.0,30,1,2,4,1.0,79190.0,235543.0,13520.0,3469.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,46.0,0,5.0,5,6,1,5,13.0,95640.0,282509.0,24860.0,3777.0
No,z_No,z_F,PhD,Manager,Private,Minivan,no,Yes,Highly Urban/ Urban,0,0,40.0,0,12.0,21,4,0,2,19.0,306277.0,0.0,19520.0,0.0
No,z_No,z_F,z_High School,Clerical,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,39.0,0,9.0,44,1,0,0,6.0,16149.0,0.0,7010.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,1,0,53.0,0,13.0,45,4,2,4,1.0,64993.0,241636.0,13540.0,10345.0
No,z_No,M,<High School,z_Blue Collar,Commercial,Pickup,no,Yes,z_Highly Rural/ Rural,0,0,41.0,0,8.0,27,6,0,0,1.0,36807.0,0.0,9280.0,0.0
Yes,z_No,z_F,z_High School,Home Maker,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,0,30.0,1,8.0,40,7,0,2,8.0,13186.0,0.0,5820.0,0.0
No,Yes,M,Masters,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,37.0,0,12.0,21,1,0,0,16.0,117782.0,323295.0,19440.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,no,No,z_Highly Rural/ Rural,0,0,30.0,2,13.0,33,1,0,1,9.0,103881.0,287047.0,14890.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,47.0,0,11.0,51,10,1,4,1.0,33046.0,216287.0,15940.0,22195.0
No,Yes,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,44.0,3,16.0,42,1,1,4,8.0,48525.0,188588.0,10750.0,6733.0
No,z_No,M,Masters,Lawyer,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,52.0,0,13.0,20,4,2,1,14.0,32967.0,0.0,6700.0,4663.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,58.0,0,9.0,30,1,1,4,5.0,53526.0,196828.0,13040.0,19582.0
No,Yes,z_F,PhD,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,36.0,2,13.0,44,6,0,0,18.0,77925.0,241182.0,19790.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,46.0,0,13.0,35,1,2,2,6.0,59244.0,174518.0,12020.0,42789.0
No,Yes,M,<High School,Clerical,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,1,42.0,1,9.0,36,1,0,0,7.0,34560.0,119626.0,10830.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Minivan,no,No,z_Highly Rural/ Rural,0,0,49.0,0,11.0,16,6,0,0,5.0,62580.0,231574.0,12660.0,0.0
No,Yes,M,<High School,Clerical,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,34.0,4,16.0,5,11,0,0,6.0,49923.0,152311.0,34700.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,53.0,0,14.0,17,13,0,0,14.0,70371.0,247936.0,14690.0,0.0
Yes,z_No,M,<High School,Clerical,Private,Van,no,No,Highly Urban/ Urban,1,0,25.0,1,10.0,28,7,0,1,1.0,35714.0,0.0,18850.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Private,Sports Car,no,Yes,Highly Urban/ Urban,0,0,44.0,1,13.0,31,3,0,0,5.0,99555.0,290524.0,26420.0,0.0
No,Yes,M,z_High School,Student,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,3,38.0,3,17.0,39,1,0,0,1.0,3151.0,107534.0,5620.0,0.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,42.0,0,10.0,36,1,0,0,10.0,45375.0,0.0,24500.0,0.0
No,z_No,z_F,z_High School,Student,Private,Van,no,No,Highly Urban/ Urban,0,0,34.0,0,10.0,28,3,0,0,8.0,8903.0,0.0,20070.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,38.0,3,14.0,26,4,1,0,8.0,40542.0,0.0,6210.0,24066.0
No,z_No,z_F,z_High School,Manager,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,49.0,0,12.0,5,4,0,0,10.0,44767.0,0.0,10880.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,34.0,4,16.0,35,13,0,0,7.0,37543.0,180907.0,19020.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,32.0,4,12.0,34,1,1,0,1.0,17453.0,143763.0,13250.0,35363.0
No,z_No,M,<High School,Clerical,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,45.0,0,10.0,30,6,1,5,5.0,22335.0,0.0,12100.0,9030.0
No,Yes,M,<High School,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,0,0,45.0,0,13.0,23,1,1,7,5.0,37405.0,173601.0,19260.0,4578.0
Yes,z_No,z_F,<High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,41.0,3,13.0,7,1,0,0,6.0,16680.0,0.0,7270.0,0.0
No,Yes,M,z_High School,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,56.0,0,13.0,56,7,1,4,6.0,30010.0,155394.0,14430.0,8586.0
No,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,40.0,0,9.0,11,7,0,0,1.0,27071.0,202824.0,8210.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,0,54.0,0,10.0,35,1,1,6,1.0,41345.0,140075.0,15870.0,8877.0
No,Yes,M,Bachelors,Professional,Commercial,Panel Truck,no,Yes,Highly Urban/ Urban,0,0,47.0,0,12.0,52,13,0,0,13.0,76663.0,286924.0,26410.0,0.0
Yes,z_No,M,z_High School,Student,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,34.0,1,11.0,9,6,0,0,8.0,408.0,0.0,4940.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,41.0,0,8.0,5,3,0,1,9.0,104436.0,304883.0,16040.0,0.0
